age_years,local_population,distance_to_city,distance_to_town,distance_to_primary,distance_to_secondary,distance_to_tertiary,lat_deg,lon_deg,water_source_clean,water_tech_clean,water_source_category,water_tech_category,clean_adm1,is_urban,is_non_functional,clean_adm2,report_year,wpdx_id
0.0,364.0,173927.71887905218,15704.217751828031,98338.21202908109,75.89976863125976,13135.790742350511,-10.145893333333332,32.49378166666667,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Muchinga,False,0,Chinsali,2014,5GXJVF3V+JGV
2.0,265.0,189315.0120946431,53628.08945760545,97990.188652058,1006.0383327634256,8541.078563023115,-10.026088333333332,32.164815,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Muchinga,False,0,Chinsali,2014,5GXJX5F7+HW8
1.0,0.0,117139.8723180528,19479.043849454167,66708.9361150529,17035.8641657153,2377.1489117202964,-9.5332,28.89176,Protected Well,Hand Pump,Well,Hand Pump,Luapula,False,0,Nchelenge,2019,6G2CFV8R+PPC
1.0,279.0,116510.04273663476,20089.316113740173,66738.53123224388,17362.84046829126,1719.0767984123993,-9.52752,28.89455,Protected Well,Hand Pump,Well,Hand Pump,Luapula,False,0,Nchelenge,2019,6G2CFVCV+XRV
1.0,152.0,116082.75985649192,19405.670539680574,65479.17250653832,16126.530558986107,2212.804992110871,-9.52356,28.88378,Protected Well,Hand Pump,Well,Hand Pump,Luapula,False,0,Nchelenge,2019,6G2CFVGM+HGC
1.0,1665.0,115836.68361355364,20899.78367973647,66951.05518305131,17776.973736648655,881.3363702217661,-9.52144,28.89924,Protected Well,Hand Pump,Well,Hand Pump,Luapula,False,0,Nchelenge,2019,6G2CFVHX+CMH
1.0,1792.0,115585.61219960552,21050.143468152568,66857.15098208548,17750.347904623803,704.2879367317646,-9.51917,28.89926,Protected Well,Hand Pump,Well,Hand Pump,Luapula,False,0,Nchelenge,2019,6G2CFVJX+8PJ
1.0,381.0,115426.35804546144,18984.631207237027,64177.4704940524,14921.440088962006,2443.187355791866,-9.51743,28.87353,Protected Well,Hand Pump,Well,Hand Pump,Luapula,False,0,Nchelenge,2019,6G2CFVMF+2CC
1.0,1716.0,115179.79378116224,20551.359908845592,65824.09012812476,16765.629576549076,1045.122463105517,-9.51547,28.89062,Protected Well,Hand Pump,Well,Hand Pump,Luapula,False,0,Nchelenge,2019,6G2CFVMR+R69
1.0,1894.0,115397.57730024046,21150.40570811864,66771.60509559102,17715.626573422476,583.9246075804131,-9.51747,28.89912,Protected Well,Hand Pump,Well,Hand Pump,Luapula,False,0,Nchelenge,2019,6G2CFVMX+2J9
1.0,889.0,115124.54766598334,19186.801280920397,64057.24951206836,14887.22961735712,2216.4749646947635,-9.5147,28.87351,Protected Well,Hand Pump,Well,Hand Pump,Luapula,False,0,Nchelenge,2019,6G2CFVPF+4CC
1.0,826.0,115061.96413626058,19316.856645254804,64146.3228796198,15002.957316406042,2091.5844787259985,-9.51416,28.87462,Protected Well,Hand Pump,Well,Hand Pump,Luapula,False,0,Nchelenge,2019,6G2CFVPF+8RQ
1.0,1627.0,115018.68232792664,20617.86356026568,65720.16547145727,16705.818322103845,955.2164199738384,-9.51401,28.8902,Protected Well,Hand Pump,Well,Hand Pump,Luapula,False,0,Nchelenge,2019,6G2CFVPR+93W
1.0,1728.0,114977.91177290231,21069.65667359597,66216.64162521815,17252.33403206225,560.5126457407063,-9.51367,28.89522,Protected Well,Hand Pump,Well,Hand Pump,Luapula,False,0,Nchelenge,2019,6G2CFVPW+G3Q
1.0,1627.0,114928.81977040012,21226.243106519803,66348.10273352172,17409.652872900784,416.8161576655156,-9.51323,28.89669,Protected Well,Hand Pump,Well,Hand Pump,Luapula,False,0,Nchelenge,2019,6G2CFVPW+PM4
,648.0,114814.02959633627,18631.356806466,62900.34568247943,13750.205155122176,2677.088855873795,-9.5116,28.86339,Protected Well,Hand Pump,Well,Hand Pump,Luapula,False,0,Nchelenge,2021,6G2CFVQ7+996
,927.0,114813.78520402446,18917.93628115978,63293.8000466516,14171.574891019627,2418.108025885283,-9.51172,28.86723,Protected Well,Hand Pump,Well,Hand Pump,Luapula,False,0,Nchelenge,2021,6G2CFVQ8+8V9
,1550.0,114679.83899665825,19898.90119586941,64416.72289818168,15420.441720533296,1516.5142041803197,-9.51079,28.8787,Protected Well,Hand Pump,Well,Hand Pump,Luapula,False,0,Nchelenge,2021,6G2CFVQH+MFP
1.0,1525.0,114642.0523420558,20812.830989209186,65521.33949556323,16618.050702739543,712.3900483756134,-9.5106,28.88964,Protected Well,Hand Pump,Well,Hand Pump,Luapula,False,0,Nchelenge,2019,6G2CFVQQ+QV6
1.0,1550.0,114614.87396224422,21143.66462267817,65894.3810579017,17027.71881497716,422.44190291294206,-9.51038,28.89339,Protected Well,Hand Pump,Well,Hand Pump,Luapula,False,0,Nchelenge,2019,6G2CFVQV+R9R
1.0,610.0,114422.15120122576,18861.93571450433,62672.988544908105,13644.46995882754,2309.3254981361097,-9.50803,28.86266,Protected Well,Hand Pump,Well,Hand Pump,Luapula,False,0,Nchelenge,2019,6G2CFVR7+Q3M
1.0,1792.0,114360.64004783596,19391.208357839765,63326.278205626506,14365.283186091285,1933.313824345192,-9.50768,28.86925,Protected Well,Hand Pump,Well,Hand Pump,Luapula,False,0,Nchelenge,2019,6G2CFVR9+WPC
1.0,1944.0,114417.61988298284,19473.50617579522,63515.34464400398,14547.058388320527,1864.8260207264564,-9.50824,28.87088,Protected Well,Hand Pump,Well,Hand Pump,Luapula,False,0,Nchelenge,2019,6G2CFVRC+P92
1.0,1995.0,114391.67654013148,19923.777402602165,64083.061354237616,15163.96415236538,1452.1648692898134,-9.50814,28.87651,Protected Well,Hand Pump,Well,Hand Pump,Luapula,False,0,Nchelenge,2019,6G2CFVRG+PJR
1.0,1283.0,114347.82680058124,20763.5024429534,65109.87832649119,16279.36250147318,700.4424582481785,-9.50791,28.88669,Protected Well,Hand Pump,Well,Hand Pump,Luapula,False,0,Nchelenge,2019,6G2CFVRP+RMP
1.0,1360.0,114396.11046050598,20915.464258411692,65358.15985084316,16528.453595855626,576.7134346732405,-9.50837,28.88894,Protected Well,Hand Pump,Well,Hand Pump,Luapula,False,0,Nchelenge,2019,6G2CFVRQ+MH4
1.0,1449.0,114393.45245490434,21169.194431989417,65669.27324100707,16862.99311863811,356.9528390049344,-9.50837,28.89199,Protected Well,Hand Pump,Well,Hand Pump,Luapula,False,0,Nchelenge,2019,6G2CFVRR+MQ5
1.0,2008.0,114129.7078928574,19997.32965041567,63839.66704688143,14998.599226203653,1352.6070971471124,-9.50574,28.8751,Protected Well,Hand Pump,Well,Hand Pump,Luapula,False,0,Nchelenge,2019,6G2CFVVG+P25
1.0,1067.0,114177.4885097575,21344.629385053264,65632.86383921537,16900.690184152496,163.9446516647603,-9.50642,28.89241,Protected Well,Hand Pump,Well,Hand Pump,Luapula,False,0,Nchelenge,2019,6G2CFVVR+CXM
1.0,724.0,114143.32406645927,21853.68109020301,66217.39969196216,17539.535547717238,282.7758879929574,-9.50613,28.89824,Protected Well,Hand Pump,Well,Hand Pump,Luapula,False,0,Nchelenge,2019,6G2CFVVX+G7X
1.0,1728.0,113817.664708101,20292.51447716927,63825.05135388896,15100.706855552198,1047.2354453375592,-9.50294,28.87609,Protected Well,Hand Pump,Well,Hand Pump,Luapula,False,0,Nchelenge,2019,6G2CFVWG+RCG
1.0,1855.0,114009.99861481038,20269.284677851847,64046.60205795965,15264.36893714188,1090.4897013851769,-9.50471,28.87755,Protected Well,Hand Pump,Well,Hand Pump,Luapula,False,0,Nchelenge,2019,6G2CFVWH+427
,966.0,113547.3425381782,20998.833782115023,64417.37768663862,15837.957483011289,370.5494847133098,-9.50062,28.88281,Protected Well,Hand Pump,Well,Hand Pump,Luapula,False,0,Nchelenge,2021,6G2CFVXM+Q43
1.0,190.0,113682.54819746022,21947.485812928044,65799.34528463124,17261.91792920639,451.1042037748286,-9.50196,28.89578,Protected Well,Hand Pump,Well,Hand Pump,Luapula,False,0,Nchelenge,2019,6G2CFVXW+686
1.0,470.0,116658.8568534228,21534.65019620717,68480.5942229043,19194.533737910697,692.8725247214007,-9.5288,28.91124,Protected Well,Hand Pump,Well,Hand Pump,Luapula,False,0,Nchelenge,2019,6G2CFWC6+FFQ
1.0,572.0,116516.81882879784,21576.172902435494,68388.44458321352,19132.94802174584,611.3936446110919,-9.52752,28.91087,Protected Well,Hand Pump,Well,Hand Pump,Luapula,False,0,Nchelenge,2019,6G2CFWC6+X8X
1.0,1322.0,116419.18345259788,20855.65480996708,67502.96898320834,18207.46233867806,1082.968740971981,-9.5267,28.90247,Protected Well,Hand Pump,Well,Hand Pump,Luapula,False,0,Nchelenge,2019,6G2CFWF2+8XH
1.0,1550.0,116211.75127205944,21074.39320031725,67535.74543857576,18299.114380680458,841.5128845141603,-9.52482,28.90359,Protected Well,Hand Pump,Well,Hand Pump,Luapula,False,0,Nchelenge,2019,6G2CFWG3+3CG
1.0,1449.0,116131.97989401723,21267.694317490383,67669.90102995478,18465.489844146792,678.8138447593508,-9.52409,28.90522,Protected Well,Hand Pump,Well,Hand Pump,Luapula,False,0,Nchelenge,2019,6G2CFWG4+939
1.0,1576.0,115877.16252495463,21150.28676509017,67277.6702811653,18116.388045196694,665.5879553376603,-9.5218,28.90231,Protected Well,Hand Pump,Well,Hand Pump,Luapula,False,0,Nchelenge,2019,6G2CFWH2+7WM
1.0,889.0,115442.3223464246,22044.537582220688,67837.42742650458,18848.301752527168,154.94111898435506,-9.51782,28.90945,Protected Well,Hand Pump,Well,Hand Pump,Luapula,False,0,Nchelenge,2019,6G2CFWJ5+VQG
,1309.0,114939.08097206715,21667.687939851094,66878.70499555297,17976.553475908644,47.730757087250375,-9.51332,28.90186,Protected Well,Hand Pump,Well,Hand Pump,Luapula,False,0,Nchelenge,2021,6G2CFWP2+MPH
1.0,76.0,114761.32091394028,22376.872890281986,67510.12595151365,18714.171994134267,616.8293872264576,-9.51167,28.9087,Protected Well,Hand Pump,Well,Hand Pump,Luapula,False,0,Nchelenge,2019,6G2CFWQ5+8FP
1.0,0.0,114587.8891929666,22739.75875340569,67744.76708300537,19024.86950793982,969.7157551505368,-9.51007,28.91162,Protected Well,Hand Pump,Well,Hand Pump,Luapula,False,0,Nchelenge,2019,6G2CFWQ6+XJH
1.0,1055.0,113485.48226114736,20286.50311896033,63367.590330443,14744.007813767264,1015.1234793549712,-9.49986,28.87284,Protected Well,Hand Pump,Well,Hand Pump,Luapula,False,0,Nchelenge,2019,6G2CGV2F+344
2.0,889.0,242482.49732462168,49218.67256684844,27303.277922633573,213.8863673496582,23213.452203726287,-9.98604,30.79955,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Northern,False,0,Kasama,2014,6G2G2Q7X+HRM
2.0,661.0,236867.4609410832,57024.19697574855,36166.82789690376,193.2870449244984,15328.221679253604,-9.914836666666668,30.76093166666667,Borehole/Tubewell,Hand Pump - Afridev,Well,Hand Pump,Northern,False,0,Kasama,2014,6G2G3QP6+397
2.0,279.0,230064.7599817906,36644.67129902385,24532.88368206217,18819.403233833607,17612.72827259801,-9.93711,30.997,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Northern,False,0,Kasama,2013,6G2G3X7W+5R2
1.0,31.0,228961.3204326603,40449.57340642155,26139.00746489196,17926.59509504559,20164.50716213108,-9.916735,30.96623833333333,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Northern,False,0,Kasama,2014,6G2G3XM8+8F5
1.0,113.0,225526.70311711665,44100.85621508091,24854.467407378565,20249.02971704546,17754.899677814934,-9.881416666666668,30.95869,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Northern,False,0,Kasama,2014,6G2G4X95+9CF
1.0,124.0,225507.71909347747,44181.88955208131,24901.537654162454,20238.080987421014,17672.0566059257,-9.881,30.958,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Northern,False,0,Kasama,2014,6G2G4X95+J62
3.0,103.0,221378.01838879896,45367.43855647346,20732.58415138327,24747.71804837073,17509.560344495574,-9.851,30.986,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Northern,False,0,Kasama,2013,6G2G4XXP+JC2
1.0,103.0,221315.48716784024,45395.90706834973,20677.8318899676,24812.74273668949,17506.65748286095,-9.850516666666666,30.98634,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Northern,False,0,Kasama,2014,6G2G4XXP+QGW
1.0,144.0,233128.0816300224,30442.89115360797,19811.651272908628,17277.160165920686,13612.93426179142,-9.978,31.037,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Northern,False,0,Kasama,2014,6G2H22CP+RR2
3.0,144.0,233137.00337152265,30380.52946934556,19785.93487006592,17289.348180731864,13601.206112798453,-9.978265,31.03763333333333,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Northern,False,0,Kasama,2014,6G2H22CQ+M3R
2.0,93.0,234054.6813728969,32814.51451435342,20144.152981782998,15623.583455299851,13268.593575539173,-9.97646,31.00214,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Northern,False,0,Kasama,2013,6G2H22F2+CV6
1.0,144.0,232999.52872872056,30380.550588788417,19893.30238780061,17455.178789663034,13735.0248925989,-9.977371666666668,31.039035,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Northern,False,0,Kasama,2014,6G2H22FQ+3J3
4.0,155.0,232957.44510838867,30410.197972787224,19934.90080590602,17494.84708823011,13777.155708851838,-9.977,31.039120000000004,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Northern,False,0,Kasama,2014,6G2H22FQ+6J5
0.0,82.0,234583.6002906952,27552.536140697237,17940.413571340265,16766.33368796479,11389.165631591097,-9.997,31.056,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Northern,False,0,Kasama,2013,6G2H2334+6C2
1.0,144.0,231294.89397049544,28407.307441889658,17906.702639522868,20665.54538439236,13940.103206761298,-9.973718333333332,31.08397166666667,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Northern,False,0,Kasama,2014,6G2H23GM+GH9
1.0,155.0,231212.4701282004,28128.26647915819,17343.713628947993,20963.609991519308,13925.346933896351,-9.97429,31.08908166666667,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Northern,False,0,Kasama,2014,6G2H23GQ+7JP
1.0,134.0,231182.89511408485,28160.04197155065,17351.187698225945,20984.98443754536,13956.642771976814,-9.974,31.08903,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Northern,False,0,Kasama,2014,6G2H23GQ+CJ2
1.0,134.0,230995.61748284995,28521.63310091633,17655.695244361843,21016.857176416284,14198.32879353838,-9.971556666666666,31.086388333333336,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Northern,False,0,Kasama,2014,6G2H23HP+9HC
1.0,248.0,230565.96100582115,26048.28528457952,12377.792834807626,23983.043060349537,13755.945074422823,-9.979523333333333,31.134145,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Northern,False,0,Kasama,2014,6G2H24CM+5MR
1.0,103.0,230424.20898392337,26670.757087587157,13400.95128059256,23505.34778785236,14553.813793901483,-9.976,31.125,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Northern,False,0,Kasama,2014,6G2H24FG+J22
7.0,196.0,230038.0384806247,26621.37200331259,12505.409634331556,24289.202776779985,13640.5252759814,-9.974405,31.133271666666666,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Northern,False,0,Kasama,2014,6G2H24GM+68J
1.0,41.0,229499.62224722444,32185.579778128664,20633.46727709881,21066.85839385236,16651.839107128108,-9.949186666666666,31.055705,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Northern,False,0,Kasama,2014,6G2H3324+87G
1.0,41.0,229491.159664042,32170.66663249467,20607.819328510323,21083.796836675472,16648.65959147713,-9.94919,31.056,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Northern,False,0,Kasama,2014,6G2H3324+8CC
1.0,103.0,227970.34993272572,33553.943850803145,19625.71083569044,22449.05876681916,18205.293208762327,-9.93503,31.056475,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Northern,False,0,Kasama,2014,6G2H3374+XHQ
1.0,103.0,227951.38520017485,33532.20711694157,19577.69786296636,22481.05557497816,18204.250826555068,-9.935,31.057,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Northern,False,0,Kasama,2014,6G2H3384+2R2
1.0,103.0,227758.25326372517,33988.114332894904,19706.683753606198,22555.54661672361,18551.281149065315,-9.932153333333334,31.053370000000005,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Northern,False,0,Kasama,2014,6G2H3393+48Q
1.0,103.0,227753.14833087305,34021.04265106983,19728.92415133825,22550.513675591457,18571.969414180287,-9.932,31.053,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Northern,False,0,Kasama,2014,6G2H3393+662
1.0,10.0,223304.14627000727,42158.46831878254,20242.90432058493,24045.919484270355,20614.248110406817,-9.874848333333334,31.00295833333333,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Northern,False,0,Kasama,2014,6G2H42G3+358
4.0,155.0,221004.239834892,42719.94255788622,17509.644260665355,26794.07408160953,21319.60717848431,-9.859233333333332,31.022626666666664,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Northern,False,0,Kasama,2014,6G2H42RF+832
1.0,227.0,220650.74280383185,43702.08362632656,17999.002129491033,26628.00276860792,20204.003567367537,-9.853291666666667,31.014388333333333,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Northern,False,0,Kasama,2014,6G2H42W7+MQJ
1.0,175.0,220632.9755271883,43749.6922780737,18022.69215373046,26621.75090015492,20150.728429698265,-9.853,31.014,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Northern,False,0,Kasama,2014,6G2H42W7+RJ2
1.0,175.0,220435.1133906629,43853.7733268575,17844.197851743458,26824.45738119422,20155.834197350425,-9.851455,31.015045,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Northern,False,0,Kasama,2014,6G2H42X8+C27
1.0,82.0,219099.5988353146,37276.58948362602,8070.875867447239,33280.70224786836,12399.008729730693,-9.874865,31.142668333333337,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Northern,False,0,Kasama,2014,6G2H44GV+333
8.0,235.0,212038.10157552455,42851.39576161456,4.302609165989983,41393.05316054301,11028.396441093157,-9.821466666666668,31.194285,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Northern,False,0,Kasama,2014,6G2H55HV+CP7
1.0,295.0,167315.35107877094,64714.26858046258,157.03319584169154,45324.83603642882,5062.233889250667,-9.41364,31.22973,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Northern,False,0,Senga Hill,2013,6G2HH6PH+GVX
1.0,147.0,164622.27037495343,62049.21322137226,4716.682722143545,45308.20876095702,23.12863512659103,-9.37722,31.19059,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Northern,False,0,Senga Hill,2013,6G2HJ5FR+468
2.0,391.0,162444.88801657836,59888.31633904569,5094.960053842361,43551.27436436567,2165.2423583797995,-9.35722,31.1925,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Northern,False,0,Senga Hill,2013,6G2HJ5VV+426
2.0,2213.0,161790.02383874476,59169.04460108979,1427.4338351376723,41108.6497757727,31.74697332194179,-9.36158,31.22875,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Northern,False,0,Senga Hill,2014,6G2HJ6QH+9G6
1.0,177.0,160850.3995077403,58238.20306645474,3427.1299106456395,41166.79405201028,1263.1766122093877,-9.349,31.21552,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Northern,False,0,Senga Hill,2013,6G2HM628+C63
1.0,163.0,157140.30987731184,54519.32765370335,3080.620589781591,37088.40270400037,4612.382409935128,-9.32102,31.23988,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Northern,False,0,Mpulungu,2013,6G2HM6HQ+HXR
1.0,213.0,159477.1273159078,56887.23611144105,482.7145696117951,38136.37934364298,2436.653543740485,-9.34607,31.25152,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Northern,False,0,Senga Hill,2013,6G2HM732+HJC
1.0,258.0,159168.9800853793,56600.81333601499,40.077700783650215,37533.55692899428,2942.102705982815,-9.34498,31.25836,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Northern,False,0,Senga Hill,2013,6G2HM745+285
1.0,308.0,153592.34589918578,51895.61005914905,7644.574682354569,28589.253721451947,13257.128021899794,-9.31439,31.35077,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Northern,False,0,Mbala,2013,6G2HM9P2+68R
1.0,625.0,152689.93394745592,50179.523090914976,172.13119413994693,31352.792781837663,9465.202229371658,-9.29085,31.28323,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Northern,False,0,Mbala,2013,6G2HP75M+M79
1.0,273.0,150418.07648145867,47888.22322603015,1038.2299505229428,29613.906516953182,11596.548487608306,-9.26999,31.28456,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Northern,False,0,Mbala,2013,6G2HP7JM+2R3
1.0,273.0,149393.14190366174,46944.92663665752,36.33406407786873,28077.609446555227,12878.993431757832,-9.26388,31.29834,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Northern,False,0,Mbala,2013,6G2HP7PX+C8W
1.0,625.0,147434.03821104404,45037.812286191525,44.29597792190828,26097.083231367917,14926.12796065805,-9.24796,31.30786,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Northern,False,0,Mbala,2013,6G2HQ825+R49
2.0,177.0,141200.91058633267,47086.11639364582,52812.61764267958,15518.312193637888,4863.751548535935,-9.20646,31.86355,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Northern,False,0,Senga Hill,2013,6G2HQVV7+CC7
1.0,221.0,135495.30387530927,34276.36525327826,2242.3595479915566,12522.24950231815,19485.242706713638,-9.15502,31.38855,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Northern,False,0,Mbala,2013,6G2HR9VQ+XCV
1.0,693.0,135866.20167697096,34134.93297010175,186.39599461030184,14041.791040529368,21728.61146465045,-9.15422,31.36765,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Northern,False,0,Mbala,2013,6G2HR9W9+836
2.0,597.0,138455.57226019766,49902.53321364092,50399.39227565276,12831.104608230173,1953.1445450938645,-9.18446,31.84596,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Northern,False,0,Senga Hill,2013,6G2HRR8W+698
2.0,944.0,137569.1535445609,52165.80841188118,48062.66817356969,11583.299067483758,96.61858603491127,-9.17988,31.8252,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Northern,False,0,Senga Hill,2013,6G2HRRCG+23W
2.0,332.0,139524.54705839945,48501.39318289285,51678.31187041052,13847.30167066885,3336.045432962762,-9.19242,31.85618,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Northern,False,0,Senga Hill,2013,6G2HRV54+2FM
1.0,865.0,134797.98784489566,33232.566251321536,527.2037017946443,12773.124267719691,20710.44191422652,-9.14604,31.37576,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Northern,False,0,Mbala,2013,6G2HV93G+H8J
2.0,432.0,128367.6852203956,40494.07950039273,24908.480969785887,4.537525365749894,1718.582061455855,-9.113047,31.622419,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Northern,False,0,Senga Hill,2013,6G2HVJPC+QXM
2.0,377.0,128124.30147332922,40848.870914234525,25656.99609983666,46.18433148543185,922.8657012962208,-9.11083,31.62944,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Northern,False,0,Mbala,2013,6G2HVJQH+MQ8
2.0,404.0,128053.75778863036,42015.76783957973,27386.39908791088,37.65363731245564,523.9694139761995,-9.11,31.64528,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Northern,False,0,Senga Hill,2013,6G2HVJQW+W4V
1.0,282.0,127179.89560151903,25065.12938205576,3314.4772985161976,9219.29217681048,17095.50208243605,-9.07195,31.35953,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Northern,False,0,Mbala,2013,6G2HW9H5+6RC
2.0,453.0,118839.60514951058,38565.344336825314,30968.88861251215,9203.82517010584,17.417237554944204,-9.02584,31.67111,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Northern,False,0,Mbala,2013,6G2HXMFC+MC9
1.0,231.0,117798.5704879517,39798.47518686344,33253.94678495354,10749.870604379612,1702.4891126708928,-9.01541,31.68997,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Northern,False,0,Mbala,2014,6G2HXMMQ+RXQ
2.0,53.0,181702.3029694069,49983.29888349978,127066.12246072448,33.91317328490992,1000.1677004211664,-9.979588333333334,32.216024999999995,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Muchinga,False,0,Chinsali,2014,6G2J26C8+5C6
1.0,186.0,176392.1036801171,50718.97871822072,125438.0398765676,5397.866587085037,33.76839480116775,-9.927008333333331,32.23461,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Muchinga,False,0,Chinsali,2014,6G2J36FM+5RX
0.0,409.0,172903.3308466669,49582.32420153411,126326.7249667934,8254.218865311457,7.419637830236037,-9.906961666666666,32.259159999999994,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Muchinga,False,0,Chinsali,2014,6G2J37V5+6M7
42.0,430.0,172794.6938172159,49580.800641080925,126319.2669608282,8365.061347567911,7.178016657224722,-9.906116666666666,32.25974,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Muchinga,False,0,Chinsali,2014,6G2J37V5+HV5
2.0,36.0,139865.24966760125,37389.86956489927,66918.27880226022,8431.807543572078,18858.742222393532,-9.159533,32.001811,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Northern,False,0,Senga Hill,2013,6G2JR2R2+5PM
1.0,199.0,143025.14379751062,32293.02444948722,72957.69464329653,7640.749681220419,20532.80288420205,-9.1718,32.0557,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Northern,False,0,Senga Hill,2014,6G2JR3H4+77P
2.0,228.0,134476.01840592528,41477.41431376335,66520.38411083874,3289.64470657013,17375.06640755209,-9.108414,32.001704,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Northern,False,0,Senga Hill,2013,6G2JV2R2+JMP
1.0,605.0,137409.57281783136,36360.3247802909,75307.39978455628,136.0665384882142,12959.356158185206,-9.107925,32.081672,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Northern,False,0,Senga Hill,2013,6G2JV3RJ+RMM
1.0,597.0,136270.25168865145,38034.55939090997,72279.07866564358,719.5844907028722,13953.46620020499,-9.1074,32.05413,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Northern,False,0,Senga Hill,2014,6G2JV3V3+2MR
0.0,308.0,114494.4837495652,28485.40378352104,23252.39988402346,14419.378586063543,1420.1099936488465,-8.987,31.5874,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Northern,False,0,Mbala,2014,6G3H2H7P+6X2
1.0,470.0,114564.42308458991,29717.843448101787,24567.414676390003,13970.95184178127,91.32844278950066,-8.98799,31.60007,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Northern,False,0,Mbala,2013,6G3H2J62+R24
1.0,154.0,116081.56366721314,38886.34044651775,42533.59935433205,8301.929168693197,1846.260933783524,-8.9916,31.77096,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Northern,False,0,Mbala,2013,6G3H2Q5C+998
