lat_deg,lon_deg,status_id,report_date,source,water_source_clean,water_tech_clean,clean_country_id,clean_country_name,clean_adm1,clean_adm2,clean_adm3,clean_adm4,activity_id,scheme_id,wpdx_id,install_year,installer,rehab_year,rehabilitator,management_clean,pay_clean,status_clean,fecal_coliform_presence,fecal_coliform_value,subjective_quality,notes,local_population,assigned_population,facility_type,water_source_category,water_tech_category,created_timestamp,dataset_title,rehab_priority,would_gain_access,usage_cap,criticality,pressure,distance_to_primary,distance_to_secondary,distance_to_tertiary,distance_to_city,distance_to_town,is_urban,days_since_report,staleness,prediction_yes_0y,prediction_yes_2y,prediction_no_0y,prediction_no_2y,predicted_status_0y,predicted_status_2y,predicted_category
#geo+lat,#geo+lon,#indicator+water_avail+bool,#date+reported,#meta+source,#indicator+water_source,#indicator+water_tech,#country+code+v_iso3,#country+name,#adm1+name,#adm2+name,#adm3+name,#adm4+name,#loc+water_point+id,#loc+water_point+scheme,#loc+wpdx+id,#date+install+year,#org+installer,#date+rehab+year,#org+rehabilitator,#indicator+management,#indicator+pay,#indicator+water_avail_detail,#indicator+fecal_coliform_presence+bool,#indicator+fecal_coliform_value+num,#indicator+subjective_quality,#description+notes,#indicator+pop_within_1km+num,#reached+assigned_pop,#indicator+facility_type,#indicator+water_source_category,#indicator+water_tech_category,#date+uploaded_to_WPdx,#meta+wpdx+dataset+title,#affected+rehab_priority,#inneed+would_gain_access,#indicator+usage_cap,#indicator+criticality,#indicator+pressure,#indicator+distance_to_primary,#indicator+distance_to_secondary,#indicator+distance_to_tertiary,#indicator+distance_to_city,#indicator+distance_to_town,#indicator+is_urban,#indicator+days_since_report,#indicator+staleness,#indicator+prediction_yes_0y,#indicator+prediction_yes_2y,#indicator+prediction_no_0y,#indicator+prediction_no_2y,#indicator+predicted_status_0y,#indicator+predicted_status_2y,#indicator+predicted_category
-15.94145,28.839357,Yes,2018-07-10,Living Water International,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Lusaka,Kafue,,,5819,,5GPC3R5Q+CQM,2018,GRZ,,,,,Non-Functional,,,Taste: Good Color: Normal,,356,134,Improved,Well,Hand Pump,2021-02-26T21:23:51,Living Water International_Global_2019-2020,,,300,0.37640449438202245,0.44666666666666666,18202.757313507813,22405.297880162936,3613.7248397889853,83326.44592949685,10101.285812181142,False,2938,39.6096915690961,,,,,,,
-15.922194999999999,28.82465666666667,Yes,2014-09-28,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Lusaka,Kafue,,,KFEMDB,,5GPC3RHF+4VF,2005,GRZ,,,,,Functional,,,Taste: Good Color: Normal,,46,46,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,1.0,0.15333333333333332,18183.41561918073,23201.09071952533,5083.179424917859,80714.14742735021,12483.027735681957,False,4319,25.630022169479265,,,,,,,
-15.900429999999998,28.819358333333337,Yes,2014-09-28,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Lusaka,Kafue,,,KFEMEB,,5GPC3RX9+RPH,2005,GRZ,,,,,Functional,,,Taste: Good Color: Normal,,39,39,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,1.0,0.13,19430.553917070043,24978.41710395907,6438.881465428752,78648.56545680268,14957.416279193076,False,4319,25.630022169479265,,,,,,,
-15.94003,28.85224,Yes,2021-06-01,Living Water International,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Lusaka,Kafue,,,5821,,5GPC3V52+XWJ,2018,GRZ,,,,,Non-Functional,,,Taste: Salty but Drinkable Color: Normal,Mufulutsa Village,235,134,Improved,Well,Hand Pump,2022-09-21T14:07:25,Living Water International_Global_September2022,,,300,0.5702127659574469,0.44666666666666666,19466.256849447687,23419.973022886155,2165.91615375927,84214.04500555644,10175.046461666421,False,1881,55.27132119440918,,,,,,,
-15.942167,28.891333,Yes,2018-04-25,Living Water International,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Lusaka,Kafue,,,2466,,5GPC3V5R+4GP,2015,,,,,,Non-Functional,,,,,193,124,Improved,Well,Hand Pump,2021-02-26T21:23:51,Living Water International_Global_2019-2020,,,300,0.6424870466321243,0.41333333333333333,23083.290488706312,26230.203201159016,1569.0149772889044,87460.22307380738,10815.117440841721,False,3014,38.67206954316236,,,,,,,
-15.938776666666667,28.898616666666666,Yes,2014-09-10,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Lusaka,Kafue,,,KFEM4B,,5GPC3V6X+FCQ,2005,GRZ,,,,,Functional,,,Taste: Good Color: Normal,,119,86,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.7226890756302521,0.2866666666666667,23948.46932961612,27065.1428990653,781.0214150215577,87797.84671000997,11481.49397684538,False,4337,25.48501335646182,,,,,,,
-15.92789166666667,28.883754999999997,Yes,2014-09-12,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Lusaka,Kafue,,,KFEM5B,,5GPC3VCM+RGR,2010,GRZ,,,,,Functional,,,Taste: Salty but Drinkable Color: Normal,,43,27,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.627906976744186,0.09,23065.112090021055,26715.29105901789,227.16982464578757,85806.87093357007,12024.924139603892,False,4335,25.50108484674353,,,,,,,
-15.940815000000002,28.913431666666664,Yes,2014-09-10,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Lusaka,Kafue,,,KFEM3B,,5GPC3W57+M9F,2005,GRZ,,,,,Functional,,,Taste: Good Color: Normal,,193,124,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.6424870466321243,0.41333333333333333,25313.780345753046,28146.493290062866,297.43053271961287,89145.95817841499,12072.299519744818,False,4337,25.48501335646182,,,,,,,
-15.936256666666669,28.91526666666667,Yes,2014-09-06,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Lusaka,Kafue,,,KFDEM1,,5GPC3W78+F4R,2005,Kiambi lodge,,,,,Functional,,,Taste: Good Color: Normal,,218,99,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.4541284403669725,0.33,25691.29529247862,28614.36535280219,73.73546897065296,88969.09376944134,12602.245046834656,False,4341,25.452900755610514,,,,,,,
-15.935293,28.939128,Yes,2021-06-01,Living Water International,Borehole/Tubewell,,ZMB,Zambia,Lusaka,Kafue,,,5570,,5GPC3W7Q+VMJ,2018,,,,,,Non-Functional,,,,Makanya Village,563,530,Improved,Well,,2022-09-21T14:07:25,Living Water International_Global_September2022,,,300,0.9413854351687388,1.7666666666666666,28093.690652473182,30709.8285343229,53.874348659487204,90868.49967295906,14229.927509633826,False,1881,55.27132119440918,,,,,,,
-15.930528333333333,28.955503333333333,Yes,2014-10-04,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Lusaka,Kafue,,,KFAM3B,,5GPC3X94+Q6J,2010,GRZ,,,,,Functional,,,Taste: Good Color: Normal,,467,386,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.8265524625267666,1.2866666666666666,29918.615850878956,32444.127924030658,62.57086534901262,91909.41086470477,15811.944456011926,False,4313,25.67854156362665,,,,,,,
-15.929326666666668,28.965696666666666,Yes,2014-10-04,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Lusaka,Kafue,,,KFAM4B,,5GPC3XC8+778,2002,GRZ,,,,,Functional,,,Taste: Good Color: Normal,,427,133,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.3114754098360656,0.44333333333333336,33377.98749498974,33419.24015613208,40.93048538364239,92688.95508725032,16688.688249791794,False,4313,25.67854156362665,,,,,,,
-15.928830000000001,28.967791666666667,Yes,2014-10-04,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Lusaka,Kafue,,,KFAM5B,,5GPC3XC9+F47,2010,GRZ,,,,,Functional,,,Taste: Good Color: Normal,,387,141,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.3643410852713178,0.47,33580.34925030663,33635.99689994128,16.465077477397724,92833.11777820639,16890.77584893027,False,4313,25.67854156362665,,,,,,,
-15.922618333333332,28.974456666666665,Yes,2014-10-04,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Lusaka,Kafue,,,KFAM6B,,5GPC3XGF+XQ4,1992,GRZ,,,,,Functional,,,Taste: Salty and Undrinkable Color: Normal,,378,143,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.3783068783068783,0.4766666666666667,34570.88786745197,34612.117166866934,70.45119564991057,92985.12809180366,17881.341335933845,False,4313,25.67854156362665,,,,,,,
-15.918517,28.9824,Yes,2018-08-18,Living Water International,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Lusaka,Kafue,,,5592,,5GPC3XJJ+HXR,2018,GRZ,,,,,Non-Functional,,,Taste: Good Color: Normal,,208,75,Improved,Well,Hand Pump,2021-02-26T21:23:51,Living Water International_Global_2019-2020,,,300,0.3605769230769231,0.25,33085.00707431497,35570.8817330394,33.34804410816712,93396.28087263512,18816.13887741585,False,2899,40.099631287236065,,,,,,,
-15.9170555,28.997403,Yes,2018-08-14,Living Water International,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Lusaka,Kafue,,,5609,,5GPC3XMW+5VW,2018,JICA,,,,,Non-Functional,,,Taste: Good Color: Normal,,122,56,Improved,Well,Hand Pump,2021-02-26T21:23:51,Living Water International_Global_2019-2020,,,300,0.45901639344262296,0.18666666666666668,34641.26894157785,37000.84989488031,35.340319610902974,94599.6384851682,20142.785125939805,False,2903,40.049103416765675,,,,,,,
-15.86898333333333,28.938679999999998,Yes,2014-10-20,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Lusaka,Kafue,,,KFAMWB,,5GPC4WJQ+CF3,2010,GRZ,,,,,Functional,,,Taste: Good Color: Normal,,16,16,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,1.0,0.05333333333333334,31492.13676249625,34245.26934072073,32.11477884339242,86389.71295636754,20309.450530246235,False,4297,25.80837613422905,,,,,,,
-15.834046666666666,28.23628666666667,Yes,2014-12-02,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Lusaka,Kafue,,,KFDFFD,,5GPC568P+9GM,2009,GRZ,,,,,Functional,,,Taste: Good Color: Normal,,1076,558,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.5185873605947955,1.86,36526.40066283588,17405.87494831666,5021.405387042981,46470.25430207724,11855.675723503778,False,4254,26.160568628159446,,,,,,,
-15.830025000000001,28.21867166666667,Yes,2014-11-21,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Lusaka,Kafue,,,KFIG5B,,5GPC5699+XFV,1994,GRZ,,,,,Functional,,,Taste: Good Color: Normal,,568,295,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.5193661971830986,0.9833333333333333,36114.98610072786,16352.634702034216,4730.5060893521195,46267.73746028378,10531.892239368848,False,4265,26.070017983994937,,,,,,,
-15.83235,28.237614999999998,Yes,2014-12-02,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Lusaka,Kafue,,,KFDGGB,,5GPC569P+3X5,2013,DANIDA,,,,,Functional,,,Taste: Good Color: Normal,,1176,637,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.5416666666666666,2.1233333333333335,36340.1218658212,17636.651124160504,5256.346963527894,46268.64755768958,11779.054977270303,False,4254,26.160568628159446,,,,,,,
-15.828478333333331,28.216739999999998,Yes,2014-11-21,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Lusaka,Kafue,,,KFIG6B,,5GPC56C8+JM5,2013,Kafue child development urgency,,,,,Functional,,,Taste: Good Color: Normal,,626,193,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.3083067092651757,0.6433333333333333,35953.738601908655,16336.740008215676,4866.304062615859,46129.50395176891,10287.853977011053,False,4265,26.070017983994937,,,,,,,
-15.822581666666668,28.212041666666664,Yes,2014-11-21,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Lusaka,Kafue,,,KFIG3B,,5GPC56G6+XR7,2009,Child Fund,,,,,Functional,,,Taste: Good Color: Normal,,736,233,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.31657608695652173,0.7766666666666666,35331.23417011536,16497.51632978673,5398.990191124612,45565.12969516284,9484.038158037125,False,4265,26.070017983994937,,,,,,,
-15.821049999999998,28.209195,Yes,2014-11-21,SNV-Zambia,Protected Well,Hand Pump - Rope,ZMB,Zambia,Lusaka,Kafue,,,KFIG4P,,5GPC56H5+HMP,2000,Child Fund,,,,,Functional,,,Taste: Good Color: Normal,,567,223,Improved,Well,,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.3932980599647266,0.7433333333333333,35183.36342002176,16436.553584509857,5484.670905945588,45449.52815835194,9206.136884427513,False,4265,26.070017983994937,,,,,,,
-15.819896666666667,28.22139666666667,Yes,2014-11-21,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Lusaka,Kafue,,,KFIG2B,,5GPC56JC+2HR,2013,ISLAMIC SOCIETY,,,,,Functional,,,Taste: Good Color: Normal,,702,260,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.37037037037037035,0.8666666666666667,34983.307440776494,17375.97765880075,5886.356140322599,45116.36636043309,9682.608956168775,False,4265,26.070017983994937,,,,,,,
-15.811106666666667,28.242546666666666,Yes,2014-12-02,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Lusaka,Kafue,,,KFDGBB,,5GPC56QV+H23,2013,DANIDA,,,,,Functional,,,Taste: Good Color: Normal,,1644,920,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.559610705596107,3.066666666666667,34000.61489691059,19635.874142704077,7561.654007695657,43876.83304645975,10290.350833069273,False,4254,26.160568628159446,,,,,,,
-15.806138333333335,28.23857333333334,Yes,2014-12-02,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Lusaka,Kafue,,,KFDG8B,,5GPC56VQ+GCW,2010,Kafue Child Fund,,,,,Functional,,,Taste: Good Color: Normal,,1458,486,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.3333333333333333,1.62,33441.38139606975,19739.661631481602,7549.694184329549,43373.51361762395,9599.861224127564,False,4254,26.160568628159446,,,,,,,
-15.803636666666668,28.243819999999996,Yes,2014-12-02,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Lusaka,Kafue,,,KFDF9B,,5GPC56WV+GGW,2014,GRZ,,,,,Functional,,,Taste: Good Color: Normal,,1200,396,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.33,1.32,33178.64277075952,20325.429517499477,7484.475592313181,43040.93469242886,9816.949260600139,False,4254,26.160568628159446,,,,,,,
-15.848773333333334,28.92120333333333,Yes,2014-10-20,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Lusaka,Kafue,,,KFAMYB,,5GPC5W2C+FFW,1998,CATHOLIC,,,,,Functional,,,Taste: Good Color: Normal,,33,16,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.48484848484848486,0.05333333333333334,31328.401207599574,31414.826461335415,6.80970981278797,83572.2694728304,21603.694026795012,False,4297,25.80837613422905,,,,,,,
-15.835765,28.905845,Yes,2021-06-01,Living Water International,Borehole/Tubewell,,ZMB,Zambia,Lusaka,Kafue,,,5538,,5GPC5W74+M8X,2018,,,,,,Non-Functional,,,,Kanyangala HP,159,47,Improved,Well,,2022-09-21T14:07:25,Living Water International_Global_September2022,,,300,0.29559748427672955,0.15666666666666668,31044.568642127993,29422.456135904486,8.532872444922512,81399.95984566925,22479.143567142575,False,1881,55.27132119440918,,,,,,,
-15.836637,28.908843,Yes,2021-06-01,Living Water International,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Lusaka,Kafue,,,5515,,5GPC5W75+8G2,2018,GRZ,,,,,Non-Functional,,,Taste: Good Color: Normal,kanyangala community school,152,56,Improved,Well,Hand Pump,2022-09-21T14:07:25,Living Water International_Global_September2022,,,300,0.3684210526315789,0.18666666666666668,31213.219485963135,29640.79338280886,12.856475877320355,81719.0449896184,22471.555011573608,False,1881,55.27132119440918,,,,,,,
-15.832457,28.903643,Yes,2018-12-08,Living Water International,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Lusaka,Kafue,,,5513,,5GPC5W83+XFX,2018,GRZ,,,,,Non-Functional,,,Taste: Good Color: Normal,,149,42,Improved,Well,Hand Pump,2021-02-26T21:23:51,Living Water International_Global_2019-2020,,,300,0.28187919463087246,0.14,31127.241603207123,28992.59494744672,316.5085974441441,80997.83266895445,22773.954447515,False,2787,41.540589814360345,,,,,,,
-15.830738,28.90508,Yes,2018-08-13,Living Water International,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Lusaka,Kafue,,,5514,,5GPC5W94+M3F,2018,GRZ,,,,,Non-Functional,,,Taste: Good Color: Normal,,145,37,Improved,Well,Hand Pump,2021-02-26T21:23:51,Living Water International_Global_2019-2020,,,300,0.25517241379310346,0.12333333333333334,31370.205696236262,28880.41906858673,539.7966351866378,81017.17810706717,22996.334267963073,False,2904,40.03648140041784,,,,,,,
-15.824275,28.93571833333333,Yes,2014-10-20,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Lusaka,Kafue,,,KFAB4B,,5GPC5WGP+77W,2007,GRZ,,,,,Functional,,,Taste: Good Color: Normal,,66,66,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,1.0,0.22,34268.0341597374,29737.74440949337,3062.25956271063,83358.43174827432,24690.332835798046,False,4297,25.80837613422905,,,,,,,
-15.815000000000001,28.900518333333334,Yes,2014-10-20,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Lusaka,Kafue,,,KFAB3B,,5GPC5WP2+262,2011,GRZ,,,,,Functional,,,Taste: Good Color: Normal,,63,58,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.9206349206349206,0.19333333333333333,32272.847489903463,27091.70127576103,2097.9565666956637,79638.88501199184,24577.662771262843,False,4297,25.80837613422905,,,,,,,
